701;1801-BN-9975-43105-0018.00;2018-01-05;4; $0.80 ; $3,150,016.00 ;BN-9975;EGRESOS;EMPRESA 51;2
702;1801-BN-9975-43105-0020.00;2018-01-05;4; $5.00 ; $2,913,348.00 ;BN-9975;EGRESOS;EMPRESA 51;2
703;1801-BN-9975-43105-0021.00;2018-01-05;4; $0.80 ; $2,913,347.20 ;BN-9975;EGRESOS;EMPRESA 51;2
704;1801-BN-9975-43105-0023.00;2018-01-05;4; $5.00 ; $2,903,800.85 ;BN-9975;EGRESOS;EMPRESA 51;2
705;1801-BN-9975-43105-0024.00;2018-01-05;4; $0.80 ; $2,903,800.05 ;BN-9975;EGRESOS;EMPRESA 51;2
706;1801-BN-0127-43108-0002.00;2018-01-08;4; $5.00 ; $1,408,993.94 ;BN-0127;EGRESOS;EMPRESA 29;2
707;1801-BN-0127-43108-0003.00;2018-01-08;4; $0.80 ; $1,408,993.14 ;BN-0127;EGRESOS;EMPRESA 29;2
708;1801-BN-4886-43108-0002.00;2018-01-08;4; $4.00 ; $122,879.22 ;BN-4886;EGRESOS;EMPRESA 35;2
709;1801-BN-4886-43108-0003.00;2018-01-08;4; $0.64 ; $122,878.58 ;BN-4886;EGRESOS;EMPRESA 35;2
710;1801-BN-9886-43108-0018.00;2018-01-08;4; $68.00 ; $207,060.79 ;BN-9886;EGRESOS;EMPRESA 17;2
711;1801-BN-9886-43108-0019.00;2018-01-08;4; $10.88 ; $207,049.91 ;BN-9886;EGRESOS;EMPRESA 17;2
712;1801-BN-4787-43109-0003.00;2018-01-09;4; $8.00 ; $68,541.23 ;BN-4787;EGRESOS;EMPRESA 29;2
713;1801-BN-4787-43109-0004.00;2018-01-09;4; $1.28 ; $68,539.95 ;BN-4787;EGRESOS;EMPRESA 29;2
714;1801-BN-7584-43109-0002.00;2018-01-09;4; $5.00 ; $5,038,538.24 ;BN-7584;EGRESOS;EMPRESA 15;2
715;1801-BN-7584-43109-0003.00;2018-01-09;4; $0.80 ; $5,038,537.44 ;BN-7584;EGRESOS;EMPRESA 15;2
716;1801-BN-7584-43109-0005.00;2018-01-09;4; $5.00 ; $4,805,011.86 ;BN-7584;EGRESOS;EMPRESA 15;2
717;1801-BN-7584-43109-0006.00;2018-01-09;4; $0.80 ; $4,805,011.06 ;BN-7584;EGRESOS;EMPRESA 15;2
718;1801-BN-9642-43109-0002.00;2018-01-09;4; $4.00 ; $283,663.97 ;BN-9642;EGRESOS;EMPRESA 46;2
719;1801-BN-9642-43109-0003.00;2018-01-09;4; $0.64 ; $283,663.33 ;BN-9642;EGRESOS;EMPRESA 46;2
720;1801-BN-9975-43109-0004.00;2018-01-09;4; $5.00 ; $2,554,817.05 ;BN-9975;EGRESOS;EMPRESA 51;2
721;1801-BN-9975-43109-0005.00;2018-01-09;4; $0.80 ; $2,554,816.25 ;BN-9975;EGRESOS;EMPRESA 51;2
722;1801-BN-9975-43109-0006.00;2018-01-09;4; $5.00 ; $2,312,579.25 ;BN-9975;EGRESOS;EMPRESA 51;2
723;1801-BN-9975-43109-0007.00;2018-01-09;4; $0.80 ; $2,312,578.45 ;BN-9975;EGRESOS;EMPRESA 51;2
724;1801-BN-9975-43109-0008.00;2018-01-09;4; $5.00 ; $2,069,441.45 ;BN-9975;EGRESOS;EMPRESA 51;2
725;1801-BN-9975-43109-0009.00;2018-01-09;4; $0.80 ; $2,069,440.65 ;BN-9975;EGRESOS;EMPRESA 51;2
726;1801-BN-9975-43109-0011.00;2018-01-09;4; $5.00 ; $1,920,499.65 ;BN-9975;EGRESOS;EMPRESA 51;2
727;1801-BN-9975-43109-0012.00;2018-01-09;4; $0.80 ; $1,920,498.85 ;BN-9975;EGRESOS;EMPRESA 51;2
728;1801-BN-0023-43110-0003.00;2018-01-10;4; $5.00 ; $309,736.37 ;BN-0023;EGRESOS;EMPRESA 9;2
729;1801-BN-0023-43110-0004.00;2018-01-10;4; $0.80 ; $309,735.57 ;BN-0023;EGRESOS;EMPRESA 9;2
730;1801-BN-0023-43110-0006.00;2018-01-10;4; $5.00 ; $48,756.38 ;BN-0023;EGRESOS;EMPRESA 9;2
731;1801-BN-0023-43110-0007.00;2018-01-10;4; $0.80 ; $48,755.58 ;BN-0023;EGRESOS;EMPRESA 9;2
732;1801-BN-2047-43110-0001.00;2018-01-10;4; $5.00 ; $15,405.37 ;BN-2047;EGRESOS;EMPRESA 23;2
733;1801-BN-2047-43110-0002.00;2018-01-10;4; $0.80 ; $15,404.57 ;BN-2047;EGRESOS;EMPRESA 23;2
734;1801-BN-4787-43110-0057.00;2018-01-10;4; $220.00 ; $87,954.50 ;BN-4787;EGRESOS;EMPRESA 29;2
735;1801-BN-4787-43110-0058.00;2018-01-10;4; $35.20 ; $87,919.30 ;BN-4787;EGRESOS;EMPRESA 29;2
736;1801-BN-4787-43110-0066.00;2018-01-10;4; $28.00 ; $69,861.78 ;BN-4787;EGRESOS;EMPRESA 29;2
737;1801-BN-4787-43110-0067.00;2018-01-10;4; $4.48 ; $69,857.30 ;BN-4787;EGRESOS;EMPRESA 29;2
738;1801-BN-4787-43110-0078.00;2018-01-10;4; $40.00 ; $44,760.10 ;BN-4787;EGRESOS;EMPRESA 29;2
739;1801-BN-4787-43110-0079.00;2018-01-10;4; $6.40 ; $44,753.70 ;BN-4787;EGRESOS;EMPRESA 29;2
740;1801-ST-1562-43110-0121.00;2018-01-10;16; $1,600.00 ; $2,214,868.26 ;ST-1562;EGRESOS;EMPRESA 56;2
741;1801-ST-1562-43110-0122.00;2018-01-10;16; $256.00 ; $2,214,612.26 ;ST-1562;EGRESOS;EMPRESA 56;2
742;1801-BN-0127-43111-0003.00;2018-01-11;4; $8.00 ; $2,387,126.81 ;BN-0127;EGRESOS;EMPRESA 29;2
743;1801-BN-0127-43111-0004.00;2018-01-11;4; $1.28 ; $2,387,125.53 ;BN-0127;EGRESOS;EMPRESA 29;2
744;1801-BN-1656-43111-0002.00;2018-01-11;4; $4.00 ; $30,224.62 ;BN-1656;EGRESOS;EMPRESA 20;2
745;1801-BN-1656-43111-0003.00;2018-01-11;4; $0.64 ; $30,223.98 ;BN-1656;EGRESOS;EMPRESA 20;2
746;1801-BN-2056-43111-0002.00;2018-01-11;4; $4.00 ; $54,130.19 ;BN-2056;EGRESOS;EMPRESA 31;2
747;1801-BN-2056-43111-0003.00;2018-01-11;4; $0.64 ; $54,129.55 ;BN-2056;EGRESOS;EMPRESA 31;2
748;1801-BN-2595-43111-0002.00;2018-01-11;4; $5.00 ; $16,310.61 ;BN-2595;EGRESOS;EMPRESA 13;2
749;1801-BN-2595-43111-0003.00;2018-01-11;4; $0.80 ; $16,309.81 ;BN-2595;EGRESOS;EMPRESA 13;2
750;1801-BN-7584-43111-0002.00;2018-01-11;4; $5.00 ; $6,719,548.10 ;BN-7584;EGRESOS;EMPRESA 15;2
751;1801-BN-7584-43111-0003.00;2018-01-11;4; $0.80 ; $6,719,547.30 ;BN-7584;EGRESOS;EMPRESA 15;2
752;1801-BN-7584-43111-0004.00;2018-01-11;4; $5.00 ; $6,669,542.30 ;BN-7584;EGRESOS;EMPRESA 15;2
753;1801-BN-7584-43111-0005.00;2018-01-11;4; $0.80 ; $6,669,541.50 ;BN-7584;EGRESOS;EMPRESA 15;2
754;1801-BN-7584-43111-0006.00;2018-01-11;4; $5.00 ; $6,639,536.50 ;BN-7584;EGRESOS;EMPRESA 15;2
755;1801-BN-7584-43111-0007.00;2018-01-11;4; $0.80 ; $6,639,535.70 ;BN-7584;EGRESOS;EMPRESA 15;2
756;1801-BN-7584-43111-0012.00;2018-01-11;4; $4.00 ; $8,972,208.99 ;BN-7584;EGRESOS;EMPRESA 15;2
757;1801-BN-7584-43111-0013.00;2018-01-11;4; $0.64 ; $8,972,208.35 ;BN-7584;EGRESOS;EMPRESA 15;2
758;1801-BN-9886-43111-0002.00;2018-01-11;4; $4.00 ; $206,254.60 ;BN-9886;EGRESOS;EMPRESA 17;2
759;1801-BN-9886-43111-0003.00;2018-01-11;4; $0.64 ; $206,253.96 ;BN-9886;EGRESOS;EMPRESA 17;2
760;1801-BN-9975-43111-0004.00;2018-01-11;4; $5.00 ; $1,592,111.85 ;BN-9975;EGRESOS;EMPRESA 51;2
761;1801-BN-9975-43111-0005.00;2018-01-11;4; $0.80 ; $1,592,111.05 ;BN-9975;EGRESOS;EMPRESA 51;2
762;1801-BN-9975-43111-0006.00;2018-01-11;4; $5.00 ; $1,290,901.05 ;BN-9975;EGRESOS;EMPRESA 51;2
763;1801-BN-9975-43111-0007.00;2018-01-11;4; $0.80 ; $1,290,900.25 ;BN-9975;EGRESOS;EMPRESA 51;2
764;1801-BN-9975-43111-0008.00;2018-01-11;4; $5.00 ; $1,140,895.25 ;BN-9975;EGRESOS;EMPRESA 51;2
765;1801-BN-9975-43111-0009.00;2018-01-11;4; $0.80 ; $1,140,894.45 ;BN-9975;EGRESOS;EMPRESA 51;2
766;1801-BN-9975-43111-0010.00;2018-01-11;4; $5.00 ; $931,246.45 ;BN-9975;EGRESOS;EMPRESA 51;2
767;1801-BN-9975-43111-0011.00;2018-01-11;4; $0.80 ; $931,245.65 ;BN-9975;EGRESOS;EMPRESA 51;2
768;1801-BN-9975-43111-0013.00;2018-01-11;4; $5.00 ; $920,840.65 ;BN-9975;EGRESOS;EMPRESA 51;2
769;1801-BN-9975-43111-0014.00;2018-01-11;4; $0.80 ; $920,839.85 ;BN-9975;EGRESOS;EMPRESA 51;2
770;1801-BN-0127-43112-0003.00;2018-01-12;4; $4.00 ; $2,377,065.64 ;BN-0127;EGRESOS;EMPRESA 29;2
771;1801-BN-0127-43112-0004.00;2018-01-12;4; $0.64 ; $2,377,065.00 ;BN-0127;EGRESOS;EMPRESA 29;2
772;1801-BN-0127-43112-0016.00;2018-01-12;4; $12.00 ; $1,897,098.55 ;BN-0127;EGRESOS;EMPRESA 29;2
773;1801-BN-0127-43112-0017.00;2018-01-12;4; $1.92 ; $1,897,096.63 ;BN-0127;EGRESOS;EMPRESA 29;2
774;1801-BN-0127-43112-0020.00;2018-01-12;4; $8.00 ; $1,892,582.41 ;BN-0127;EGRESOS;EMPRESA 29;2
775;1801-BN-0127-43112-0021.00;2018-01-12;4; $1.28 ; $1,892,581.13 ;BN-0127;EGRESOS;EMPRESA 29;2
776;1801-BN-2038-43112-0017.00;2018-01-12;4; $60.00 ; $104,488.33 ;BN-2038;EGRESOS;EMPRESA 38;2
777;1801-BN-2038-43112-0018.00;2018-01-12;4; $9.60 ; $104,478.73 ;BN-2038;EGRESOS;EMPRESA 38;2
778;1801-BN-3810-43112-0023.00;2018-01-12;4; $88.00 ; $503,693.18 ;BN-3810;EGRESOS;EMPRESA 16;2
779;1801-BN-3810-43112-0024.00;2018-01-12;4; $14.08 ; $503,679.10 ;BN-3810;EGRESOS;EMPRESA 16;2
780;1801-BN-3810-43112-0053.00;2018-01-12;4; $112.00 ; $373,625.27 ;BN-3810;EGRESOS;EMPRESA 16;2
781;1801-BN-3810-43112-0054.00;2018-01-12;4; $17.92 ; $373,607.35 ;BN-3810;EGRESOS;EMPRESA 16;2
782;1801-BN-3810-43112-0056.00;2018-01-12;4; $5.00 ; $371,975.35 ;BN-3810;EGRESOS;EMPRESA 16;2
783;1801-BN-3810-43112-0057.00;2018-01-12;4; $0.80 ; $371,974.55 ;BN-3810;EGRESOS;EMPRESA 16;2
784;1801-BN-3810-43112-0059.00;2018-01-12;4; $5.00 ; $368,969.55 ;BN-3810;EGRESOS;EMPRESA 16;2
785;1801-BN-3810-43112-0060.00;2018-01-12;4; $0.80 ; $368,968.75 ;BN-3810;EGRESOS;EMPRESA 16;2
786;1801-BN-4205-43112-0002.00;2018-01-12;4; $4.00 ; $312,967.57 ;BN-4205;EGRESOS;EMPRESA 29;2
787;1801-BN-4205-43112-0003.00;2018-01-12;4; $0.64 ; $312,966.93 ;BN-4205;EGRESOS;EMPRESA 29;2
788;1801-BN-4787-43112-0023.00;2018-01-12;4; $84.00 ; $119,542.96 ;BN-4787;EGRESOS;EMPRESA 29;2
789;1801-BN-4787-43112-0024.00;2018-01-12;4; $13.44 ; $119,529.52 ;BN-4787;EGRESOS;EMPRESA 29;2
790;1801-BN-4886-43112-0034.00;2018-01-12;4; $132.00 ; $89,797.93 ;BN-4886;EGRESOS;EMPRESA 35;2
791;1801-BN-4886-43112-0035.00;2018-01-12;4; $21.12 ; $89,776.81 ;BN-4886;EGRESOS;EMPRESA 35;2
792;1801-BN-7584-43112-0009.00;2018-01-12;4; $40.00 ; $8,263,368.15 ;BN-7584;EGRESOS;EMPRESA 15;2
793;1801-BN-7584-43112-0010.00;2018-01-12;4; $6.40 ; $8,263,361.75 ;BN-7584;EGRESOS;EMPRESA 15;2
794;1801-BN-7584-43112-0057.00;2018-01-12;4; $188.00 ; $8,138,526.45 ;BN-7584;EGRESOS;EMPRESA 15;2
795;1801-BN-7584-43112-0058.00;2018-01-12;4; $30.08 ; $8,138,496.37 ;BN-7584;EGRESOS;EMPRESA 15;2
796;1801-BN-7584-43112-0289.00;2018-01-12;4; $1,150.00 ; $7,538,008.54 ;BN-7584;EGRESOS;EMPRESA 15;2
797;1801-BN-7584-43112-0290.00;2018-01-12;4; $184.00 ; $7,537,824.54 ;BN-7584;EGRESOS;EMPRESA 15;2
798;1801-BN-8401-43112-0008.00;2018-01-12;4; $28.00 ; $86,896.50 ;BN-8401;EGRESOS;EMPRESA 26;2
799;1801-BN-8401-43112-0009.00;2018-01-12;4; $4.48 ; $86,892.02 ;BN-8401;EGRESOS;EMPRESA 26;2
800;1801-BN-8401-43112-0018.00;2018-01-12;4; $32.00 ; $74,832.56 ;BN-8401;EGRESOS;EMPRESA 26;2
801;1801-BN-8401-43112-0019.00;2018-01-12;4; $5.12 ; $74,827.44 ;BN-8401;EGRESOS;EMPRESA 26;2
802;1801-BN-8862-43112-0004.00;2018-01-12;4; $12.00 ; $78,197.68 ;BN-8862;EGRESOS;EMPRESA 12;2
803;1801-BN-8862-43112-0005.00;2018-01-12;4; $1.92 ; $78,195.76 ;BN-8862;EGRESOS;EMPRESA 12;2
804;1801-BN-8862-43112-0007.00;2018-01-12;4; $4.00 ; $76,176.11 ;BN-8862;EGRESOS;EMPRESA 12;2
805;1801-BN-8862-43112-0008.00;2018-01-12;4; $0.64 ; $76,175.47 ;BN-8862;EGRESOS;EMPRESA 12;2
806;1801-BN-9326-43112-0002.00;2018-01-12;4; $4.00 ; $55,406.68 ;BN-9326;EGRESOS;EMPRESA 21;2
807;1801-BN-9326-43112-0003.00;2018-01-12;4; $0.64 ; $55,406.04 ;BN-9326;EGRESOS;EMPRESA 21;2
808;1801-BN-9326-43112-0006.00;2018-01-12;4; $8.00 ; $53,518.10 ;BN-9326;EGRESOS;EMPRESA 21;2
809;1801-BN-9326-43112-0007.00;2018-01-12;4; $1.28 ; $53,516.82 ;BN-9326;EGRESOS;EMPRESA 21;2
810;1801-BN-9326-43112-0013.00;2018-01-12;4; $20.00 ; $48,751.41 ;BN-9326;EGRESOS;EMPRESA 21;2
811;1801-BN-9326-43112-0014.00;2018-01-12;4; $3.20 ; $48,748.21 ;BN-9326;EGRESOS;EMPRESA 21;2
812;1801-BN-9326-43112-0028.00;2018-01-12;4; $52.00 ; $39,786.75 ;BN-9326;EGRESOS;EMPRESA 21;2
813;1801-BN-9326-43112-0029.00;2018-01-12;4; $8.32 ; $39,778.43 ;BN-9326;EGRESOS;EMPRESA 21;2
814;1801-BN-9642-43112-0046.00;2018-01-12;4; $180.00 ; $251,625.29 ;BN-9642;EGRESOS;EMPRESA 46;2
815;1801-BN-9642-43112-0047.00;2018-01-12;4; $28.80 ; $251,596.49 ;BN-9642;EGRESOS;EMPRESA 46;2
816;1801-BN-9642-43112-0052.00;2018-01-12;4; $16.00 ; $245,298.84 ;BN-9642;EGRESOS;EMPRESA 46;2
817;1801-BN-9642-43112-0053.00;2018-01-12;4; $2.56 ; $245,296.28 ;BN-9642;EGRESOS;EMPRESA 46;2
818;1801-BN-9642-43112-0057.00;2018-01-12;4; $12.00 ; $239,341.25 ;BN-9642;EGRESOS;EMPRESA 46;2
819;1801-BN-9642-43112-0058.00;2018-01-12;4; $1.92 ; $239,339.33 ;BN-9642;EGRESOS;EMPRESA 46;2
820;1801-BN-9642-43112-0064.00;2018-01-12;4; $20.00 ; $234,619.48 ;BN-9642;EGRESOS;EMPRESA 46;2
821;1801-BN-9642-43112-0065.00;2018-01-12;4; $3.20 ; $234,616.28 ;BN-9642;EGRESOS;EMPRESA 46;2
822;1801-BN-9642-43112-0068.00;2018-01-12;4; $8.00 ; $233,426.46 ;BN-9642;EGRESOS;EMPRESA 46;2
823;1801-BN-9642-43112-0069.00;2018-01-12;4; $1.28 ; $233,425.18 ;BN-9642;EGRESOS;EMPRESA 46;2
824;1801-BN-9642-43112-0079.00;2018-01-12;4; $36.00 ; $226,346.67 ;BN-9642;EGRESOS;EMPRESA 46;2
825;1801-BN-9642-43112-0080.00;2018-01-12;4; $5.76 ; $226,340.91 ;BN-9642;EGRESOS;EMPRESA 46;2
826;1801-BN-9886-43112-0003.00;2018-01-12;4; $8.00 ; $204,549.54 ;BN-9886;EGRESOS;EMPRESA 17;2
827;1801-BN-9886-43112-0004.00;2018-01-12;4; $1.28 ; $204,548.26 ;BN-9886;EGRESOS;EMPRESA 17;2
828;1801-BN-9886-43112-0013.00;2018-01-12;4; $32.00 ; $198,712.60 ;BN-9886;EGRESOS;EMPRESA 17;2
829;1801-BN-9886-43112-0014.00;2018-01-12;4; $5.12 ; $198,707.48 ;BN-9886;EGRESOS;EMPRESA 17;2
830;1801-BN-9886-43112-0017.00;2018-01-12;4; $8.00 ; $196,819.54 ;BN-9886;EGRESOS;EMPRESA 17;2
831;1801-BN-9886-43112-0018.00;2018-01-12;4; $1.28 ; $196,818.26 ;BN-9886;EGRESOS;EMPRESA 17;2
832;1801-BN-9886-43112-0020.00;2018-01-12;4; $4.00 ; $196,392.42 ;BN-9886;EGRESOS;EMPRESA 17;2
833;1801-BN-9886-43112-0021.00;2018-01-12;4; $0.64 ; $196,391.78 ;BN-9886;EGRESOS;EMPRESA 17;2
834;1801-BN-9975-43112-0003.00;2018-01-12;4; $5.00 ; $685,682.85 ;BN-9975;EGRESOS;EMPRESA 51;2
835;1801-BN-9975-43112-0004.00;2018-01-12;4; $0.80 ; $685,682.05 ;BN-9975;EGRESOS;EMPRESA 51;2
836;1801-BN-9975-43112-0005.00;2018-01-12;4; $5.00 ; $463,937.05 ;BN-9975;EGRESOS;EMPRESA 51;2
837;1801-BN-9975-43112-0006.00;2018-01-12;4; $0.80 ; $463,936.25 ;BN-9975;EGRESOS;EMPRESA 51;2
838;1801-ST-1562-43112-0004.00;2018-01-12;16; $5.00 ; $714,578.90 ;ST-1562;EGRESOS;EMPRESA 56;2
839;1801-ST-1562-43112-0005.00;2018-01-12;16; $0.80 ; $714,578.10 ;ST-1562;EGRESOS;EMPRESA 56;2
840;1801-ST-8410-43112-0020.00;2018-01-12;16; $5.00 ; $305,164.42 ;ST-8410;EGRESOS;EMPRESA 33;2
841;1801-ST-8410-43112-0021.00;2018-01-12;16; $0.80 ; $305,163.62 ;ST-8410;EGRESOS;EMPRESA 33;2
842;1801-BN-0127-43115-0431.00;2018-01-15;4; $1,712.00 ; $3,704,500.15 ;BN-0127;EGRESOS;EMPRESA 29;2
843;1801-BN-0127-43115-0432.00;2018-01-15;4; $273.92 ; $3,704,226.23 ;BN-0127;EGRESOS;EMPRESA 29;2
844;1801-BN-0127-43115-0435.00;2018-01-15;4; $5.00 ; $3,695,942.81 ;BN-0127;EGRESOS;EMPRESA 29;2
845;1801-BN-0127-43115-0436.00;2018-01-15;4; $0.80 ; $3,695,942.01 ;BN-0127;EGRESOS;EMPRESA 29;2
846;1801-BN-0127-43115-0441.00;2018-01-15;4; $5.00 ; $3,269,860.45 ;BN-0127;EGRESOS;EMPRESA 29;2
847;1801-BN-0127-43115-0442.00;2018-01-15;4; $0.80 ; $3,269,859.65 ;BN-0127;EGRESOS;EMPRESA 29;2
848;1801-BN-0127-43115-0445.00;2018-01-15;4; $8.00 ; $3,266,937.75 ;BN-0127;EGRESOS;EMPRESA 29;2
849;1801-BN-0127-43115-0446.00;2018-01-15;4; $1.28 ; $3,266,936.47 ;BN-0127;EGRESOS;EMPRESA 29;2
850;1801-BN-0445-43115-0002.00;2018-01-15;4; $4.00 ; $244,395.93 ;BN-0445;EGRESOS;EMPRESA 33;2
851;1801-BN-0445-43115-0003.00;2018-01-15;4; $0.64 ; $244,395.29 ;BN-0445;EGRESOS;EMPRESA 33;2
852;1801-BN-0445-43115-0038.00;2018-01-15;4; $136.00 ; $164,746.06 ;BN-0445;EGRESOS;EMPRESA 33;2
853;1801-BN-0445-43115-0039.00;2018-01-15;4; $21.76 ; $164,724.30 ;BN-0445;EGRESOS;EMPRESA 33;2
854;1801-BN-0846-43115-0002.00;2018-01-15;4; $4.00 ; $12,740.73 ;BN-0846;EGRESOS;EMPRESA 36;2
855;1801-BN-0846-43115-0003.00;2018-01-15;4; $0.64 ; $12,740.09 ;BN-0846;EGRESOS;EMPRESA 36;2
856;1801-BN-0846-43115-0006.00;2018-01-15;4; $8.00 ; $9,047.51 ;BN-0846;EGRESOS;EMPRESA 36;2
857;1801-BN-0846-43115-0007.00;2018-01-15;4; $1.28 ; $9,046.23 ;BN-0846;EGRESOS;EMPRESA 36;2
858;1801-BN-0846-43115-0009.00;2018-01-15;4; $4.00 ; $7,026.58 ;BN-0846;EGRESOS;EMPRESA 36;2
859;1801-BN-0846-43115-0010.00;2018-01-15;4; $0.64 ; $7,025.94 ;BN-0846;EGRESOS;EMPRESA 36;2
860;1801-BN-1656-43115-0006.00;2018-01-15;4; $20.00 ; $21,123.61 ;BN-1656;EGRESOS;EMPRESA 20;2
861;1801-BN-1656-43115-0007.00;2018-01-15;4; $3.20 ; $21,120.41 ;BN-1656;EGRESOS;EMPRESA 20;2
862;1801-BN-3810-43115-0002.00;2018-01-15;4; $5.00 ; $367,279.75 ;BN-3810;EGRESOS;EMPRESA 16;2
863;1801-BN-3810-43115-0003.00;2018-01-15;4; $0.80 ; $367,278.95 ;BN-3810;EGRESOS;EMPRESA 16;2
864;1801-BN-3810-43115-0005.00;2018-01-15;4; $5.00 ; $367,210.95 ;BN-3810;EGRESOS;EMPRESA 16;2
865;1801-BN-3810-43115-0006.00;2018-01-15;4; $0.80 ; $367,210.15 ;BN-3810;EGRESOS;EMPRESA 16;2
866;1801-BN-4886-43115-0005.00;2018-01-15;4; $16.00 ; $81,753.56 ;BN-4886;EGRESOS;EMPRESA 35;2
867;1801-BN-4886-43115-0006.00;2018-01-15;4; $2.56 ; $81,751.00 ;BN-4886;EGRESOS;EMPRESA 35;2
868;1801-BN-4886-43115-0016.00;2018-01-15;4; $36.00 ; $61,389.31 ;BN-4886;EGRESOS;EMPRESA 35;2
869;1801-BN-4886-43115-0017.00;2018-01-15;4; $5.76 ; $61,383.55 ;BN-4886;EGRESOS;EMPRESA 35;2
870;1801-BN-7584-43115-0010.00;2018-01-15;4; $4.00 ; $7,481,602.56 ;BN-7584;EGRESOS;EMPRESA 15;2
871;1801-BN-7584-43115-0011.00;2018-01-15;4; $0.64 ; $7,481,601.92 ;BN-7584;EGRESOS;EMPRESA 15;2
872;1801-BN-7584-43115-0036.00;2018-01-15;4; $88.00 ; $7,774,462.59 ;BN-7584;EGRESOS;EMPRESA 15;2
873;1801-BN-7584-43115-0037.00;2018-01-15;4; $14.08 ; $7,774,448.51 ;BN-7584;EGRESOS;EMPRESA 15;2
874;1801-BN-7584-43115-0065.00;2018-01-15;4; $135.00 ; $7,716,526.69 ;BN-7584;EGRESOS;EMPRESA 15;2
875;1801-BN-7584-43115-0066.00;2018-01-15;4; $21.60 ; $7,716,505.09 ;BN-7584;EGRESOS;EMPRESA 15;2
876;1801-BN-7584-43115-0070.00;2018-01-15;4; $15.00 ; $7,687,952.69 ;BN-7584;EGRESOS;EMPRESA 15;2
877;1801-BN-7584-43115-0071.00;2018-01-15;4; $2.40 ; $7,687,950.29 ;BN-7584;EGRESOS;EMPRESA 15;2
878;1801-BN-7584-43115-0074.00;2018-01-15;4; $8.00 ; $7,681,410.43 ;BN-7584;EGRESOS;EMPRESA 15;2
879;1801-BN-7584-43115-0075.00;2018-01-15;4; $1.28 ; $7,681,409.15 ;BN-7584;EGRESOS;EMPRESA 15;2
880;1801-BN-8862-43115-0008.00;2018-01-15;4; $28.00 ; $63,858.80 ;BN-8862;EGRESOS;EMPRESA 12;2
881;1801-BN-8862-43115-0009.00;2018-01-15;4; $4.48 ; $63,854.32 ;BN-8862;EGRESOS;EMPRESA 12;2
882;1801-BN-8862-43115-0018.00;2018-01-15;4; $32.00 ; $185,000.07 ;BN-8862;EGRESOS;EMPRESA 12;2
883;1801-BN-8862-43115-0019.00;2018-01-15;4; $5.12 ; $184,994.95 ;BN-8862;EGRESOS;EMPRESA 12;2
884;1801-BN-8862-43115-0022.00;2018-01-15;4; $8.00 ; $180,955.65 ;BN-8862;EGRESOS;EMPRESA 12;2
885;1801-BN-8862-43115-0023.00;2018-01-15;4; $1.28 ; $180,954.37 ;BN-8862;EGRESOS;EMPRESA 12;2
886;1801-BN-9289-43115-0005.00;2018-01-15;4; $16.00 ; $275,798.93 ;BN-9289;EGRESOS;EMPRESA 42;2
887;1801-BN-9289-43115-0006.00;2018-01-15;4; $2.56 ; $275,796.37 ;BN-9289;EGRESOS;EMPRESA 42;2
888;1801-BN-9289-43115-0011.00;2018-01-15;4; $16.00 ; $260,960.31 ;BN-9289;EGRESOS;EMPRESA 42;2
889;1801-BN-9289-43115-0012.00;2018-01-15;4; $2.56 ; $260,957.75 ;BN-9289;EGRESOS;EMPRESA 42;2
890;1801-BN-9326-43115-0003.00;2018-01-15;4; $8.00 ; $35,350.07 ;BN-9326;EGRESOS;EMPRESA 21;2
891;1801-BN-9326-43115-0004.00;2018-01-15;4; $1.28 ; $35,348.79 ;BN-9326;EGRESOS;EMPRESA 21;2
892;1801-BN-9326-43115-0021.00;2018-01-15;4; $64.00 ; $8,527.07 ;BN-9326;EGRESOS;EMPRESA 21;2
893;1801-BN-9326-43115-0022.00;2018-01-15;4; $10.24 ; $8,516.83 ;BN-9326;EGRESOS;EMPRESA 21;2
894;1801-BN-9642-43115-0008.00;2018-01-15;4; $28.00 ; $714,090.69 ;BN-9642;EGRESOS;EMPRESA 46;2
895;1801-BN-9642-43115-0009.00;2018-01-15;4; $4.48 ; $714,086.21 ;BN-9642;EGRESOS;EMPRESA 46;2
896;1801-BN-9642-43115-0023.00;2018-01-15;4; $52.00 ; $694,154.09 ;BN-9642;EGRESOS;EMPRESA 46;2
897;1801-BN-9642-43115-0024.00;2018-01-15;4; $8.32 ; $694,145.77 ;BN-9642;EGRESOS;EMPRESA 46;2
898;1801-BN-9642-43115-0027.00;2018-01-15;4; $8.00 ; $691,079.29 ;BN-9642;EGRESOS;EMPRESA 46;2
899;1801-BN-9642-43115-0028.00;2018-01-15;4; $1.28 ; $691,078.01 ;BN-9642;EGRESOS;EMPRESA 46;2
900;1801-BN-9642-43115-0045.00;2018-01-15;4; $64.00 ; $669,570.28 ;BN-9642;EGRESOS;EMPRESA 46;2
901;1801-BN-9642-43115-0046.00;2018-01-15;4; $10.24 ; $669,560.04 ;BN-9642;EGRESOS;EMPRESA 46;2
902;1801-BN-9642-43115-0062.00;2018-01-15;4; $60.00 ; $643,282.29 ;BN-9642;EGRESOS;EMPRESA 46;2
903;1801-BN-9642-43115-0063.00;2018-01-15;4; $9.60 ; $643,272.69 ;BN-9642;EGRESOS;EMPRESA 46;2
